image_path,edge_density,mean_b,mean_g,mean_r
img_000127.jpg,0,30.13305664,25.22924805,27.14404297
img_000128.jpg,0.074707031,66.48266602,63.04736328,63.82568359
img_000129.jpg,0.163330078,61.91455078,61.77709961,79.0534668
img_000130.jpg,0,70.02563477,70.75927734,72.90307617
img_000131.jpg,0.144287109,212.0043945,191.4887695,183.4733887
img_000132.jpg,0,28.21313477,28.16137695,32.05957031
img_000133.jpg,0.110595703,67.82885742,66.67822266,79.63378906
img_000134.jpg,0,15.74609375,12.26782227,15.17700195
img_000135.jpg,0.087890625,117.4108887,116.8676758,126.3046875
img_000136.jpg,0,48.41870117,40.76538086,41.78491211
img_000137.jpg,0.054443359,68.30517578,57.9609375,58.50268555
img_000138.jpg,0.130371094,72.51586914,77.94921875,94.91333008
img_000139.jpg,0.002441406,31.82641602,25.70458984,36.29907227
img_000140.jpg,0.15625,111.0537109,100.7739258,110.786377
img_000141.jpg,0.10546875,53.08618164,49.92382813,49.0456543
img_000142.jpg,0.166259766,80.25854492,73.64990234,94.91357422
img_000143.jpg,0.139892578,65.68505859,69.00219727,78.72827148
img_000144.jpg,0.244873047,102.779541,103.0891113,117.8747559
img_000145.jpg,0.110839844,64.63378906,69.81347656,83.23413086
img_000146.jpg,0.136962891,175.5036621,180.8449707,191.081543
img_000147.jpg,0.206542969,80.17089844,80.37133789,86.62158203
img_000148.jpg,0.136474609,200.3376465,203.6096191,227.9692383
img_000149.jpg,0.144042969,91.65625,94.51464844,112.0891113
img_000150.jpg,0.125976563,76.62280273,90.17285156,100.6347656
img_000151.jpg,0.170654297,65.11962891,77.76904297,90.27001953
img_000152.jpg,0.136230469,131.4611816,149.8925781,166.612793
img_000153.jpg,0,84.69897461,84.72192383,90.45019531
img_000154.jpg,0.171875,61.86816406,68.83422852,91.02490234
img_000155.jpg,0.141113281,91.41845703,92.42944336,114.951416
img_000156.jpg,0.102539063,94.34936523,104.1142578,138.1586914
img_000157.jpg,0.010498047,48.26831055,35.64916992,30.75561523
img_000158.jpg,0.157226563,138.5595703,136.9616699,150.0349121
img_000159.jpg,0.123779297,78.86206055,77.36645508,81.13574219
img_000160.jpg,0.175048828,143.3300781,156.3640137,183.0541992
img_000161.jpg,0.064208984,68.74072266,70.52685547,79.12597656
img_000162.jpg,0.136230469,88.04003906,88.203125,94.68994141
img_000163.jpg,0,26.11035156,19.1875,19.58544922
img_000164.jpg,0.032470703,84.76318359,69.89208984,66.26831055
img_000165.jpg,0.004150391,40.28173828,42.01342773,44.46923828
img_000166.jpg,0.026611328,55.02124023,37.40478516,31.01367188
img_000167.jpg,0.111083984,65.34570313,61.55126953,71.65283203
img_000168.jpg,0,33.93603516,28.48730469,27.97802734
img_000169.jpg,0.150146484,51.67993164,44.61621094,48.77954102
img_000170.jpg,0.27734375,132.4953613,134.4812012,140.9296875
img_000171.jpg,0.083251953,138.7573242,137.3051758,147.4055176
img_000172.jpg,0.017333984,63.90844727,51.50683594,50.91723633
img_000173.jpg,0.107177734,106.456543,93.72387695,105.7438965
img_000174.jpg,0.133544922,143.9938965,110.1169434,94.17016602
img_000175.jpg,0.036376953,54.4934082,56.75,61.51806641
img_000176.jpg,0.172363281,112.5566406,113.4389648,129.8937988
img_000177.jpg,0.172119141,175.6328125,135.402832,109.9040527
img_000178.jpg,0.095703125,58.55078125,74.05444336,90.73608398
img_000179.jpg,0.073974609,42.07592773,54.58129883,61.45922852
img_000180.jpg,0.072509766,48.69189453,49.66040039,68.40258789
img_000181.jpg,0,24.73046875,23.55102539,27.65698242
img_000182.jpg,0.130615234,132.8566895,133.2736816,143.597168
img_000183.jpg,0,36.18164063,27.68505859,27.625
img_000184.jpg,0.021240234,37.81518555,40.64892578,46.91992188
img_000185.jpg,0.081542969,47.31176758,40.92675781,46.43188477
img_000186.jpg,0.082275391,114.6271973,116.4353027,114.3757324
img_000187.jpg,0.083984375,41.29492188,39.03833008,48.22583008
img_000188.jpg,0.141113281,194.8378906,197.7536621,215.6560059
img_000189.jpg,0,18.24291992,19.5847168,25.046875
img_000190.jpg,0.007080078,32.61035156,32.72680664,33.61767578
img_000191.jpg,0.068847656,119.1401367,103.2902832,96.93823242
img_000192.jpg,0.126708984,117.3925781,122.7875977,142.9580078
img_000193.jpg,0.035888672,43.42285156,45.69018555,64.05957031
img_000194.jpg,0,30.34204102,27.41235352,29.58862305
img_000195.jpg,0.169433594,59.43408203,47.19897461,51.92333984
img_000196.jpg,0.032714844,32.02416992,36.171875,41.84423828
img_000197.jpg,0.154785156,142.6982422,152.1538086,160.4384766
img_000198.jpg,0.031982422,55.70092773,54.23266602,69.58862305
img_000199.jpg,0.151367188,98.44213867,102.2910156,116.7424316
img_000200.jpg,0.106445313,158.7272949,140.1174316,128.3869629
img_000201.jpg,0.091552734,119.642334,116.1916504,119.6315918
img_000202.jpg,0.125244141,141.1071777,154.6044922,197.8364258
img_000203.jpg,0.229003906,106.8181152,106.3754883,119.9526367
img_000204.jpg,0.152099609,111.623291,107.3491211,114.3234863
img_000205.jpg,0.123779297,133.3911133,132.300293,134.6330566
img_000206.jpg,0.127197266,127.4289551,117.2631836,116.6757813
img_000207.jpg,0.148193359,96.68920898,103.6418457,118.1618652
img_000208.jpg,0.125244141,98.11767578,103.4580078,116.0808105
img_000209.jpg,0.104248047,107.2258301,119.4223633,147.4057617
img_000210.jpg,0,21.05273438,17.9699707,21.09667969
img_000211.jpg,0,20.58325195,16.97021484,18.59375
img_000212.jpg,0.033691406,119.8244629,114.6186523,113.5549316
img_000213.jpg,0.204345703,178.484375,184.755127,198.5551758
img_000214.jpg,0.126464844,52.8840332,58.77001953,73.890625
img_000215.jpg,0.063476563,79.02539063,69.76831055,61.90307617
img_000216.jpg,0.060302734,75.14990234,59.20947266,59.66943359
img_000217.jpg,0.030029297,58.37109375,49.86645508,55.26367188
img_000218.jpg,0,34.9284668,28.97949219,28.265625
img_000219.jpg,0,24.17016602,22.30395508,21.75561523
img_000220.jpg,0.067138672,69.4140625,59.23632813,52.96313477
img_000221.jpg,0.023193359,20.98046875,15.01489258,14.8046875
img_000222.jpg,0.072509766,80.97583008,81.44189453,92.95092773
img_000223.jpg,0.149169922,66.60424805,56.83911133,61.70703125
img_000224.jpg,0.001464844,22.58081055,18.84863281,21.82275391
img_000225.jpg,0.121826172,103.2092285,115.892334,164.4570313
img_000226.jpg,0.147949219,71.38867188,88.64477539,109.0925293
img_000227.jpg,0.063232422,100.6027832,83.65722656,76.06616211
img_000228.jpg,0.012451172,51.74609375,45.45410156,46.13769531
img_000229.jpg,0,17.31005859,14.03198242,16.53466797
img_000230.jpg,0.151855469,117.5993652,106.8654785,101.3615723
img_000231.jpg,0.157226563,171.0600586,139.1799316,119.9868164
img_000232.jpg,0.07421875,157.0244141,152.3474121,156.7915039
img_000233.jpg,0.156005859,233.3127441,206.4025879,179.1062012
img_000234.jpg,0.204101563,97.60961914,115.3737793,126.5900879
img_000235.jpg,0.157714844,65.17163086,62.80712891,70.24072266
img_000236.jpg,0.134765625,92.28320313,63.7734375,51.50952148
img_000237.jpg,0.271240234,123.9655762,134.8847656,162.9440918
img_000238.jpg,0.115478516,80.84619141,87.65234375,107.255127
img_000239.jpg,0.116210938,52.47167969,46.11987305,52.73852539
img_000240.jpg,0.03515625,60.85595703,54.61254883,49.51513672
img_000241.jpg,0,25.59814453,18.97338867,19.10253906
img_000242.jpg,0.056396484,30.20874023,36.31152344,55.91137695
img_000243.jpg,0.138916016,46.16625977,39.8137207,43.17919922
img_000244.jpg,0.162109375,76.54980469,92.06347656,112.4570313
img_000245.jpg,0.145507813,71.68994141,75.4753418,87.67333984
img_000246.jpg,0.008789063,53.14160156,53.48022461,51.13208008
img_000247.jpg,0.181640625,89.20092773,92.3984375,110.8435059
img_000248.jpg,0.237792969,130.2651367,159.6062012,179.3811035
img_000249.jpg,0.052978516,77.48461914,81.02978516,85.96826172
img_000250.jpg,0.042480469,52.11572266,47.01855469,51.07739258
img_000251.jpg,0.06640625,46.58154297,38.96020508,40.91845703
img_000252.jpg,0.19921875,138.0112305,132.5878906,136.9169922
img_000253.jpg,0.013916016,30.8815918,26.89770508,28.36279297
img_000254.jpg,0.140625,175.0009766,178.5258789,197.2397461
img_000255.jpg,0.025878906,43.79418945,45.57885742,52.44677734
img_000256.jpg,0.003417969,38.62231445,43.01025391,46.62939453
img_000257.jpg,0.077636719,82.85424805,78.70776367,83.76586914
img_000258.jpg,0.032958984,48.24291992,50.07568359,55.44506836
img_000259.jpg,0.070068359,105.6479492,110.6462402,125.7490234
img_000260.jpg,0.072998047,61.82617188,59.42163086,64.15112305
img_000261.jpg,0.222167969,123.4055176,122.3481445,135.3427734
img_000262.jpg,0.127441406,132.4179688,136.2714844,160.1245117
img_000263.jpg,0.159667969,196.236084,158.1777344,138.4055176
img_000264.jpg,0,20.77416992,17.21948242,18.70605469
img_000265.jpg,0.140136719,175.0651855,185.354248,202.7033691
img_000266.jpg,0.103515625,155.1135254,154.0917969,175.8359375
img_000267.jpg,0.270751953,107.8320313,128.2956543,135.4545898
img_000268.jpg,0.176757813,121.0549316,130.126709,173.0666504
img_000269.jpg,0.036865234,44.31860352,37.07055664,34.89868164
img_000270.jpg,0.077392578,39.25097656,35.46948242,42.27392578
img_000271.jpg,0.017333984,47.69042969,42.60083008,44.07983398
img_000272.jpg,0.223388672,72.64111328,74.66308594,80.1953125
img_000273.jpg,0.052246094,95.81640625,84.54980469,80.83154297
img_000274.jpg,0.192138672,149.0043945,140.8964844,137.2976074
img_000275.jpg,0.188720703,105.5700684,112.1677246,143.0290527
img_000276.jpg,0.109619141,83.97314453,85.98120117,103.6879883
img_000277.jpg,0.165527344,73.24829102,78.65014648,91.48535156
img_000278.jpg,0.191162109,138.3989258,138.2797852,151.4707031
img_000279.jpg,0.121337891,36.74291992,45.7355957,73.88671875
img_000280.jpg,0.051757813,63.18774414,56.48266602,60.85083008
img_000281.jpg,0.127441406,137.5830078,134.5537109,141.2766113
img_000282.jpg,0.009033203,39.19360352,35.99682617,39.3515625
img_000283.jpg,0,9.413818359,7.042724609,8.326660156
img_000284.jpg,0,25.00561523,21.49682617,25.94921875
img_000285.jpg,0,29.93920898,23.68408203,24.22558594
img_000286.jpg,0.041503906,49.31005859,43.45922852,46.33398438
img_000287.jpg,0.084472656,83.78564453,90.11352539,98.84399414
img_000288.jpg,0,25.08105469,18.45068359,18.55053711
img_000289.jpg,0.065917969,66.19067383,65.76733398,72.57421875
img_000290.jpg,0.099121094,74.82519531,76.85864258,95.33618164
img_000291.jpg,0.243896484,64.5637207,65.44580078,76.37329102
img_000292.jpg,0.067138672,42.80566406,46.86206055,60.34448242
img_000293.jpg,0.160644531,47.07104492,46.97070313,63.14453125
img_000294.jpg,0.134521484,141.3032227,106.2331543,96.01904297
img_000295.jpg,0,25.10229492,20.12817383,21.71899414
img_000296.jpg,0,37.93847656,36.52758789,42.60107422
img_000297.jpg,0.16015625,178.1086426,184.6337891,216.482666
img_000298.jpg,0.052490234,101.4433594,82.67993164,75.56103516
img_000299.jpg,0.004150391,42.35742188,40.31103516,40.52197266
img_000300.jpg,0.063720703,119.8823242,107.3005371,100.6223145
img_000301.jpg,0,24.00341797,18.77563477,18.32519531
img_000302.jpg,0.058349609,135.9807129,130.6032715,124.7729492
img_000303.jpg,0.116943359,97.18310547,100.340332,113.1625977
img_000304.jpg,0,24.7175293,22.24414063,26.16552734
img_000305.jpg,0.153320313,87.89599609,79.58935547,106.9709473
img_000306.jpg,0.045166016,50.73266602,43.91625977,45.25341797
img_000307.jpg,0.158935547,73.3503418,70.30908203,101.4963379
img_000308.jpg,0.008300781,34.66333008,31.52099609,34.01586914
img_000309.jpg,0.118164063,146.0280762,139.708252,140.626709
img_000310.jpg,0.126220703,56.14868164,60.05810547,73.61816406
img_000311.jpg,0.156005859,173.0722656,224.4453125,242.6767578
img_000312.jpg,0,24.06933594,18.69091797,19.12353516
img_000313.jpg,0.240234375,155.21875,171.1162109,187.6391602
img_000314.jpg,0.002929688,31.02929688,25.20556641,26.79003906
img_000315.jpg,0.040527344,43.03417969,35.96484375,35.29882813
img_000316.jpg,0,29.37915039,27.30029297,27.34228516
img_000317.jpg,0.206054688,52.45751953,44.04858398,41.80737305
img_000318.jpg,0.045166016,30.70654297,36.0859375,54.85693359
img_000319.jpg,0.137451172,177.6640625,161.520752,157.3227539
img_000320.jpg,0.162109375,121.5544434,99.90209961,91.69750977
img_000321.jpg,0.001464844,25.25024414,25.02270508,29.8762207
img_000322.jpg,0.07421875,79.54321289,82.06469727,90.44287109
img_000323.jpg,0,43.92163086,33.40576172,31.13574219
img_000324.jpg,0,42.3684082,41.19750977,48.11816406
img_000325.jpg,0.079345703,96.30737305,80.90820313,81.89013672
img_000326.jpg,0.303466797,122.8640137,150.6914063,160.2167969
img_000327.jpg,0.034423828,57.2487793,44.58422852,35.92797852
img_000328.jpg,0.025634766,88.39135742,88.39379883,95.64746094
img_000329.jpg,0.161376953,102.6171875,98.37597656,107.7102051
img_000330.jpg,0.023193359,37.16748047,34.9609375,37.95605469
img_000331.jpg,0.079833984,61.7175293,43.18457031,34.92480469
img_000332.jpg,0,33.85083008,29.98486328,32.88891602
img_000333.jpg,0.209716797,110.4719238,111.328125,126.4882813
img_000334.jpg,0.270019531,115.2683105,138.4714355,157.2617188
img_000335.jpg,0,41.57324219,37.41381836,36.3137207
img_000336.jpg,0.062011719,100.7016602,92.33959961,90.39550781
img_000337.jpg,0.104736328,105.7702637,77.1640625,68.171875
img_000338.jpg,0.120605469,84.34790039,81.49072266,95.74291992
img_000339.jpg,0.149658203,140.4648438,152.3723145,190.6743164
img_000340.jpg,0,21.17700195,18.50805664,21.953125
img_000341.jpg,0.173583984,83.97998047,84.56860352,120.1728516
img_000342.jpg,0.143310547,109.9423828,109.0683594,130.255127
img_000343.jpg,0.070800781,122.2614746,102.4873047,97.05126953
img_000344.jpg,0.099853516,63.99560547,54.94287109,57.25048828
img_000345.jpg,0.120117188,146.7580566,123.3325195,113.751709
img_000346.jpg,0,24.02514648,19.97338867,21.3671875
img_000347.jpg,0.067138672,96.41210938,95.80249023,106.3254395
img_000348.jpg,0.065185547,43.30932617,44.38793945,50.98681641
img_000349.jpg,0.148193359,222.2211914,205.9624023,202.357666
img_000350.jpg,0.140625,137.6767578,135.0344238,136.8156738
img_000351.jpg,0.008789063,45.88574219,39.59545898,39.47436523
img_000352.jpg,0.159912109,140.1296387,144.800293,169.5693359
img_000353.jpg,0.136962891,105.3710938,115.9055176,124.4091797
img_000354.jpg,0.201416016,109.3452148,111.0397949,134.9765625
img_000355.jpg,0,30.97119141,21.16723633,18.20483398
img_000356.jpg,0.022216797,48.17504883,43.6887207,49.42773438
img_000357.jpg,0.152587891,139.7192383,138.8635254,153.6296387
img_000358.jpg,0.100830078,150.4587402,140.708252,126.6740723
img_000359.jpg,0.019775391,50.05224609,51.13720703,55.48388672
img_000360.jpg,0,37.51196289,34.43945313,38.14672852
img_000361.jpg,0.203613281,62.72802734,64.65991211,71.17016602
img_000362.jpg,0.045898438,25.73510742,31.40820313,45.34082031
img_000363.jpg,0.020507813,75.27197266,65.91625977,66.41772461
img_000364.jpg,0.034423828,102.0681152,87.609375,84.1862793
img_000365.jpg,0.078369141,104.75,102.8747559,121.4584961
img_000366.jpg,0.010009766,30.3581543,23.73828125,24.11938477
img_000367.jpg,0.125732422,168.0895996,171.5612793,194.0761719
img_000368.jpg,0,25.18554688,20.31542969,20.76586914
img_000369.jpg,0.002441406,25.5769043,18.22241211,17.515625
img_000370.jpg,0.131835938,82.32910156,86.87353516,114.4560547
img_000371.jpg,0.040039063,69.92504883,73.890625,83.57592773
img_000372.jpg,0.136474609,138.0957031,135.4052734,166.7617188
img_000373.jpg,0.058349609,45.77905273,44.45507813,52.55200195
img_000374.jpg,0.036621094,52.89135742,55.3347168,59.79467773
img_000375.jpg,0.021484375,39.47998047,37.62207031,44.70336914
img_000376.jpg,0.076660156,186.6804199,204.9147949,210.6628418
img_000377.jpg,0.091064453,131.7041016,132.2592773,148.4489746
img_000378.jpg,0.018066406,27.84594727,22.22485352,23.56201172
img_000379.jpg,0.188720703,97.36914063,104.880127,109.7346191
img_000380.jpg,0.076660156,34.01464844,36.77954102,46.11303711
img_000381.jpg,0.091796875,57.65795898,61.8815918,78.96069336
img_000382.jpg,0.083496094,45.84643555,62.91821289,72.33520508
img_000383.jpg,0.184326172,126.2470703,101.3339844,89.87695313
img_000384.jpg,0,27.73974609,24.10668945,27.87109375
img_000385.jpg,0.297851563,133.9650879,144.8049316,173.9160156
img_000386.jpg,0.2265625,83.02514648,92.6809082,100.8039551
img_000387.jpg,0,36.59985352,34.10986328,39.16601563
img_000388.jpg,0.079345703,61.79296875,62.44067383,95.02880859
img_000389.jpg,0.043945313,130.2509766,112.6533203,105.9938965
img_000390.jpg,0.245605469,129.8764648,138.3815918,171.809082
img_000391.jpg,0.155273438,111.0786133,107.5610352,119.9057617
img_000392.jpg,0.027587891,29.90893555,25.86328125,28.92041016
img_000393.jpg,0.041992188,40.36181641,48.01831055,65.99951172
img_000394.jpg,0.045166016,41.59741211,41.53881836,48.27368164
img_000395.jpg,0.180908203,149.9260254,161.7607422,179.848877
img_000396.jpg,0.134033203,105.4848633,117.5878906,133.6811523
img_000397.jpg,0.036621094,49.93286133,54.0222168,63.11132813
img_000398.jpg,0.051757813,31.96337891,31.9753418,31.76196289
img_000399.jpg,0,30.44213867,27.61425781,29.96875
img_000400.jpg,0.020019531,72.49194336,60.98388672,57.27709961
img_000401.jpg,0.201904297,93.2722168,81.70361328,88.66748047
img_000402.jpg,0.215332031,110.3491211,97.49194336,114.989502
img_000403.jpg,0.035400391,27.5612793,29.94311523,40.5949707
img_000404.jpg,0.066650391,52.88061523,46.62304688,56.05249023
img_000405.jpg,0,15.26269531,12.48925781,15.12060547
img_000406.jpg,0.188720703,109.4865723,131.8393555,163.5983887
img_000407.jpg,0.057128906,118.6872559,101.0910645,90.95239258
img_000408.jpg,0.004638672,36.98608398,38.53125,43.88085938
img_000409.jpg,0.106689453,76.42456055,72.90039063,67.8347168
img_000410.jpg,0.200683594,84.69628906,88.26611328,104.2185059
img_000411.jpg,0.131103516,95.57568359,97.82397461,104.8310547
img_000412.jpg,0.185791016,160.3708496,167.7810059,183.0944824
img_000413.jpg,0.135986328,106.6420898,87.39306641,79.65161133
img_000414.jpg,0,27.00244141,23.01147461,25.3269043
img_000415.jpg,0.196044922,163.3376465,160.598877,179.9101563
img_000416.jpg,0.054199219,58.20629883,56.26049805,77.33007813
img_000417.jpg,0.028076172,55.36474609,49.39282227,58.33154297
img_000418.jpg,0.152099609,57.67651367,50.42700195,55.35644531
img_000419.jpg,0.120849609,59.94970703,55.24194336,62.75805664
img_000420.jpg,0.018066406,36.8581543,40.00805664,46.58081055
img_000421.jpg,0,28.55273438,21.75830078,21.47021484
img_000422.jpg,0.190917969,116.125,120.6303711,135.720459
img_000423.jpg,0.014648438,44.86083984,36.95654297,34.80932617
img_000424.jpg,0.199951172,108.9506836,101.8544922,121.1809082
img_000425.jpg,0.004394531,23.33520508,20.17553711,22.15478516
img_000426.jpg,0.061523438,39.82373047,39.69091797,54.7331543
img_000427.jpg,0.153808594,55.95947266,48.86572266,54.76171875
img_000428.jpg,0.081542969,66.23242188,75.0456543,89.5222168
img_000429.jpg,0.212402344,172.5332031,153.5476074,159.4580078
img_000430.jpg,0.124023438,52.59375,55.31396484,68.03710938
img_000431.jpg,0.088134766,44.44677734,54.91040039,71.82666016
img_000432.jpg,0.061767578,79.93017578,85.75048828,95.52490234
